domgi	accession	taxid	taxOrg	nPig	nGi
200311	TIGR03687	1529066	Arthrobacter echini	1	2
200311	TIGR03687	1535768	Streptomyces lunaelactis	1	2
200311	TIGR03687	1538144	Aeromicrobium camelliae	1	2
200311	TIGR03687	1542737	Marmoricola solisilvae	1	2
200311	TIGR03687	1544413	Corynebacterium lowii	1	2
200311	TIGR03687	1544416	Corynebacterium oculi	1	2
200311	TIGR03687	1545728	Mycobacterium sp. EPa45	1	2
200311	TIGR03687	1550230	Modestobacter sp. DSM 44400	1	2
200311	TIGR03687	1550231	Blastococcus sp. DSM 44268	1	2
200311	TIGR03687	1550242	Geodermatophilus sp. DSM 44511	1	2
200311	TIGR03687	1550400	marine actinobacterium MedAcidi-G2A	1	2
200311	TIGR03687	1550402	marine actinobacterium MedAcidi-G3	1	2
200311	TIGR03687	1552759	Mycobacterium grossiae	1	2
200311	TIGR03687	1564158	Geodermatophilus sabuli	1	2
200311	TIGR03687	1564159	Geodermatophilus pulveris	1	2
200311	TIGR03687	1565122	Nocardioides bacterium	1	2
200311	TIGR03687	1566299	Klenkia marina	1	2
200311	TIGR03687	1566886	Mycolicibacterium malmesburyense	1	2
200311	TIGR03687	1576605	Streptomyces sp. 150FB	1	2
200311	TIGR03687	1577474	Raineyella antarctica	1	2
200311	TIGR03687	1577588	Streptomyces sp. JHA19	1	2
200311	TIGR03687	1581050	Corynebacterium sp. HMSC04H06	1	2
200311	TIGR03687	1581065	Corynebacterium sp. HMSC27B11	1	2
200311	TIGR03687	1581089	Corynebacterium sp. HMSC11E11	1	2
200311	TIGR03687	1581117	Corynebacterium sp. HMSC05E07	1	2
200311	TIGR03687	1581119	Corynebacterium sp. HMSC05H05	1	2
200311	TIGR03687	1581130	Brevibacterium sp. HMSC07C04	1	2
200311	TIGR03687	1581135	Trueperella sp. HMSC08B05	1	2
200311	TIGR03687	1586287	Lentzea guizhouensis	1	2
200311	TIGR03687	1592326	Actinobacteria bacterium OK006	1	2
200311	TIGR03687	1592327	Actinobacteria bacterium OK074	1	2
200311	TIGR03687	1603886	Bifidobacterium lemurum	1	2
200311	TIGR03687	1605990	Actinorugispora endophytica	1	2
200311	TIGR03687	1609095	Streptomyces sp. NRRL F-4489	1	2
200311	TIGR03687	1609106	Streptomyces sp. NRRL B-1568	1	2
200311	TIGR03687	1610489	Corynebacterium pollutisoli	1	2
200311	TIGR03687	1610703	Arthrobacter sp. SPG23	1	2
200311	TIGR03687	1616117	Streptomyces formicae	1	2
200311	TIGR03687	1617410	Nitrospira sp. OLB3	1	2
200311	TIGR03687	1618207	Psychromicrobium lacuslunae	1	2
200311	TIGR03687	1629062	Antricoccus suffuscus	1	2
200311	TIGR03687	1630162	Bifidobacterium tissieri	1	2
200311	TIGR03687	1630166	Bifidobacterium myosotis	1	2
200311	TIGR03687	1630172	Bifidobacterium hapali	1	2
200311	TIGR03687	1630173	Bifidobacterium catulorum	1	2
200311	TIGR03687	1631356	Luteipulveratus halotolerans	1	2
200311	TIGR03687	1641811	Actinobacteria bacterium IMCC26207	1	2
200311	TIGR03687	1645681	Nakamurella silvestris	1	2
200311	TIGR03687	1650658	Actinobacteria bacterium IMCC26256	1	2
200311	TIGR03687	1652100	Microbispora sp. GKU 823	1	2
200311	TIGR03687	1652495	Corynebacterium crudilactis	1	2
200311	TIGR03687	1653207	Bifidobacterium aquikefiri	1	2
200311	TIGR03687	1653480	Alloactinosynnema sp. L-07	1	2
200311	TIGR03687	1655435	Serinibacter sp. K3-2	1	2
200311	TIGR03687	1658671	Arsenicicoccus sp. oral taxon 190	1	2
200311	TIGR03687	1662404	Streptomyces sp. GKU 895	1	2
200311	TIGR03687	1662446	Streptomyces sp. HNS054	1	2
200311	TIGR03687	1670831	Egibacter rhizosphaerae	1	2
200311	TIGR03687	1672219	Cellulomonas sp. A375-1	1	2
200311	TIGR03687	1682113	Mycobacterium sp. YC-RL4	1	2
200311	TIGR03687	1688693	Arthrobacter sp. AFG7.2	1	2
200311	TIGR03687	1690815	Pseudonocardia sp. HH130630-07	1	2
200311	TIGR03687	1701085	Streptomyces palmae	1	2
200311	TIGR03687	1703920	Streptomyces sp. CB02488	1	2
200311	TIGR03687	1703921	Streptomyces sp. CB02058	1	2
200311	TIGR03687	1703922	Streptomyces sp. CB02414	1	2
200311	TIGR03687	1703933	Streptomyces sp. CB01580	1	2
200311	TIGR03687	1703940	Streptomyces sp. CB02261	1	2
200311	TIGR03687	1704044	Arthrobacter sp. ERGS1:01	1	2
200311	TIGR03687	1709476	Streptomyces sp. NRRL B-24085	1	2
200311	TIGR03687	1715135	Corynebacterium sp. HMSC034B08	1	2
200311	TIGR03687	1715161	Rothia sp. HMSC061D12	1	2
200311	TIGR03687	1715169	Corynebacterium sp. HMSC034E11	1	2
200311	TIGR03687	1715187	Corynebacterium sp. HMSC073H12	1	2
200311	TIGR03687	1715215	Corynebacterium sp. HMSC036E10	1	2
200311	TIGR03687	1715989	Candidatus Nitrospira inopinata	1	2
200311	TIGR03687	1718951	Nocardiopsis sp. TSRI0078	1	2
200311	TIGR03687	1718998	Streptomyces sp. TSRI0281	1	2
200311	TIGR03687	1725411	Streptomyces sp. CdTB01	1	2
200311	TIGR03687	1732020	Arthrobacter sp. Edens01	1	2
200311	TIGR03687	1736209	Sanguibacter sp. Leaf3	1	2
200311	TIGR03687	1736232	Arthrobacter sp. Leaf69	1	2
200311	TIGR03687	1736303	Arthrobacter sp. Leaf234	1	2
200311	TIGR03687	1736339	Cellulomonas sp. Leaf334	1	2
200311	TIGR03687	1736354	Geodermatophilus sp. Leaf369	1	2
200311	TIGR03687	1736356	Modestobacter sp. Leaf380	1	2
200311	TIGR03687	1736362	Cellulomonas sp. Leaf395	1	2
200311	TIGR03687	1736393	Janibacter sp. Soil728	1	2
200311	TIGR03687	1736394	Knoellia sp. Soil729	1	2
200311	TIGR03687	1736397	Phycicoccus sp. Soil748	1	2
200311	TIGR03687	1736399	Tetrasphaera sp. Soil756	1	2
200311	TIGR03687	1736402	Arthrobacter sp. Soil763	1	2
200311	TIGR03687	1736408	Nocardioides sp. Soil774	1	2
200311	TIGR03687	1736410	Arthrobacter sp. Soil782	1	2
200311	TIGR03687	1736416	Nocardioides sp. Soil805	1	2
200311	TIGR03687	1736424	Kitasatospora sp. Root107	1	2
200311	TIGR03687	1736431	Nocardioides sp. Root122	1	2
200311	TIGR03687	1736457	Mycobacterium sp. Root135	1	2
200311	TIGR03687	1736475	Nocardioides sp. Root151	1	2
200311	TIGR03687	1736488	Nocardioides sp. Root190	1	2
200311	TIGR03687	1736498	Aeromicrobium sp. Root236	1	2
200311	TIGR03687	1736503	Streptomyces sp. Root264	1	2
200311	TIGR03687	1736504	Mycobacterium sp. Root265	1	2
200311	TIGR03687	1736521	Aeromicrobium sp. Root344	1	2
200311	TIGR03687	1736539	Angustibacter sp. Root456	1	2
200311	TIGR03687	1736540	Aeromicrobium sp. Root472D3	1	2
200311	TIGR03687	1736546	Cellulomonas sp. Root485	1	2
200311	TIGR03687	1736550	Aeromicrobium sp. Root495	1	2
200311	TIGR03687	1736607	Oerskovia sp. Root918	1	2
200311	TIGR03687	1736691	Aeromicrobium choanae	1	2
200311	TIGR03687	1737425	Corynebacterium provencense	1	2
200311	TIGR03687	1739111	Streptomyces sp. DSM 15324	1	2
200311	TIGR03687	1739261	Brevibacterium sp. HMSC063G07	1	2
200311	TIGR03687	1739295	Corynebacterium sp. HMSC034A01	1	2
200311	TIGR03687	1739379	Corynebacterium sp. HMSC078H07	1	2
200311	TIGR03687	1739406	Actinomyces sp. HMSC035G02	1	2
200311	TIGR03687	1739462	Rothia sp. HMSC036D11	1	2
200311	TIGR03687	1742262	Frankia sp. CgIM4	1	2
200311	TIGR03687	1742972	Candidatus Nitrospira nitrosa	1	2
200311	TIGR03687	1742973	Candidatus Nitrospira nitrificans	1	2
200311	TIGR03687	1747766	Mycobacterium sp. NAZ190054	1	2
200311	TIGR03687	1758689	Serinicoccus sp. JLT9	1	2
200311	TIGR03687	1761747	Arthrobacter sp. ov118	1	2
200311	TIGR03687	1761906	Streptomyces sp. yr375	1	2
200311	TIGR03687	1765219	Bifidobacterium eulemuris	1	2
200311	TIGR03687	1769198	Jiangella sp. GTF31	1	2
200311	TIGR03687	1772282	Mycobacterium sp. GA-1285	1	2
200311	TIGR03687	1772283	Mycobacterium sp. GA-2829	1	2
200311	TIGR03687	1772287	Mycobacterium sp. GA-1199	1	2
200311	TIGR03687	1797295	Candidatus Azambacteria bacterium RIFCSPHIGHO2_02_46_12	1	2
200311	TIGR03687	1798190	Streptomyces sp. GP55	1	2
200311	TIGR03687	1798227	Blastococcus sp. DSM 46786	1	2
200311	TIGR03687	1798228	Blastococcus sp. DSM 46838	1	2
200311	TIGR03687	1798648	Candidatus Liptonbacteria bacterium RIFCSPHIGHO2_12_FULL_60_13	1	2
200311	TIGR03687	1802096	Candidatus Rokubacteria bacterium GWA2_73_35	1	2
200311	TIGR03687	1802106	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37	1	2
200311	TIGR03687	1802268	Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_41_12b	1	2
200311	TIGR03687	1804624	Nocardioides baekrokdamisoli	1	2
200311	TIGR03687	1804758	Streptomyces sp. CB03911	1	2
200311	TIGR03687	1804986	Amycolatopsis albispora	1	2
200311	TIGR03687	1804987	Nesterenkonia sp. GY074	1	2
200311	TIGR03687	1804988	Nesterenkonia sp. GY239	1	2
200311	TIGR03687	1805367	Candidatus Rokubacteria bacterium 13_1_40CM_69_27	1	2
200311	TIGR03687	1814289	Sanguibacter gelidistatuariae	1	2
200311	TIGR03687	1817406	Streptomyces sp. ICN19	1	2
200311	TIGR03687	1827542	Streptomyces sp. 25	1	2
200311	TIGR03687	1827580	Streptomyces nigra	1	2
200311	TIGR03687	1834070	Mycobacterium sp. 1165178.9	1	2
200311	TIGR03687	1834076	Mycobacterium sp. 1274756.6	1	2
200311	TIGR03687	1834078	Mycobacterium sp. 1465703.0	1	2
200311	TIGR03687	1834083	Mycobacterium sp. 852002-10029_SCH5224772	1	2
200311	TIGR03687	1834106	Mycobacterium sp. 852002-51971_SCH5477799-a	1	2
200311	TIGR03687	1834111	Mycobacterium sp. 852013-51886_SCH5428379	1	2
200311	TIGR03687	1834121	Mycobacterium sp. ACS4331	1	2
200311	TIGR03687	1834128	Mycobacterium sp. E1747	1	2
200311	TIGR03687	1834143	Mycobacterium sp. E3198	1	2
200311	TIGR03687	1834149	Mycobacterium sp. E740	1	2
200311	TIGR03687	1834150	Mycobacterium sp. E787	1	2
200311	TIGR03687	1834155	Kocuria sp. ICS0012	1	2
200311	TIGR03687	1834512	Frankia sp. BMG5.36	1	2
200311	TIGR03687	1834516	Frankia asymbiotica	1	2
200311	TIGR03687	1837282	Enteractinococcus helveticum	1	2
200311	TIGR03687	1837344	Propioniciclava sinopodophylli	1	2
200311	TIGR03687	1839759	Streptomyces sp. DvalAA-14	1	2
200311	TIGR03687	1839762	Streptomyces sp. DvalAA-43	1	2
200311	TIGR03687	1840703	Blastococcus sp. CCUG 61487	1	2
200311	TIGR03687	1841860	Mycobacterium sp. AB57	1	2
200311	TIGR03687	1841861	Mycobacterium sp. AB215	1	2
200311	TIGR03687	1848329	Nonomuraea sp. KC712	1	2
200311	TIGR03687	1848601	Arthrobacter sp. MYb227	1	2
200311	TIGR03687	1849967	Streptomyces sp. SAT1	1	2
200311	TIGR03687	1854586	Amycolatopsis antarctica	1	2
200311	TIGR03687	1854588	Pseudonocardia sp. MH-G8	1	2
200311	TIGR03687	1855324	Cellulomonas sp. KH9	1	2
200311	TIGR03687	1856859	Mycobacterium sp. 1423905.2	1	2
200311	TIGR03687	1857892	Streptomyces sp. MP131-18	1	2
200311	TIGR03687	1859290	Corynebacterium sp. YIM 101343	1	2
200311	TIGR03687	1862358	Corynebacterium choanis	1	2
200311	TIGR03687	1869167	Humibacillus sp. DSM 29435	1	2
200311	TIGR03687	1872711	Herbihabitans rhizosphaerae	1	2
200311	TIGR03687	1881018	Streptomyces sp. KS_5	1	2
200311	TIGR03687	1881057	Quadrisphaera sp. DSM 44207	1	2
200311	TIGR03687	1881103	Geodermatophilus sp. DSM 45219	1	2
200311	TIGR03687	1881858	Nesterenkonia sp. PF2B19	1	2
200311	TIGR03687	1882768	Arthrobacter sp. OV608	1	2
200311	TIGR03687	1882771	Kitasatospora sp. OK780	1	2
200311	TIGR03687	1882833	Frankineae bacterium MT45	1	2
200311	TIGR03687	1894969	Micromonospora globbae	1	2
200311	TIGR03687	1895739	Cellulomonas sp. 73-145	1	2
200311	TIGR03687	1897634	Tersicoccus sp. Bi-70	1	2
200311	TIGR03687	1898043	Aeromicrobium sp. PE09-221	1	2
200311	TIGR03687	1902245	Nakamurella sp. s14-144	1	2
200311	TIGR03687	1903117	Williamsia sp. 1138	1	2
200311	TIGR03687	1903186	Brachybacterium sp. P6-10-X1	1	2
200311	TIGR03687	1904962	Corynebacterium sp. CNJ-954	1	2
200311	TIGR03687	1904965	Nocardiopsis sp. CNR-923	1	2
200311	TIGR03687	1904967	Pseudonocardia sp. CNS-004	1	2
200311	TIGR03687	1904968	Pseudonocardia sp. CNS-139	1	2
200311	TIGR03687	1904969	Saccharomonospora sp. CUA-673	1	2
200311	TIGR03687	1904970	Serinicoccus sp. CNJ-927	1	2
200311	TIGR03687	1906333	Corynebacterium sp. NML130628	1	2
200311	TIGR03687	1906334	Corynebacterium sp. NML140438	1	2
200311	TIGR03687	1907575	Jatrophihabitans sp. GAS493	1	2
200311	TIGR03687	1912961	Actinophytocola xanthii	1	2
200311	TIGR03687	1913576	Arthrobacter sp. UCD-GKA	1	2
200311	TIGR03687	1920889	Arthrobacter sp. SW1	1	2
200311	TIGR03687	1926885	Actinomadura sp. 5-2	1	2
200311	TIGR03687	1930254	Arthrobacter sp. SRS-W-1-2016	1	2
200311	TIGR03687	1931992	Pseudonocardiaceae bacterium UICC B-83	1	2
200311	TIGR03687	1933778	Saccharothrix sp. ALI-22-I	1	2
200311	TIGR03687	1933779	Actinosynnema sp. ALI-1.44	1	2
200311	TIGR03687	1933817	Kribbella sp. ALI-6-A	1	2
200311	TIGR03687	1933880	Glutamicibacter halophytocola	1	2
200311	TIGR03687	1936029	Mycobacterium sp. MS1601	1	2
200311	TIGR03687	1938745	Blastococcus sp. DSM 44270	1	2
200311	TIGR03687	1938746	Blastococcus sp. DSM 44272	1	2
200311	TIGR03687	1938835	Streptomyces sp. 1331.2	1	2
200311	TIGR03687	1938847	Streptomyces sp. 4121.5	1	2
200311	TIGR03687	1938860	Streptomyces sp. TLI_235	1	2
200311	TIGR03687	1945515	Streptomyces sp. 111WW2	1	2
200311	TIGR03687	1945643	Streptomyces sp. NBS 14/10	1	2
200311	TIGR03687	1945885	Micrococcales bacterium KH10	1	2
200311	TIGR03687	1945888	Ruaniaceae bacterium KH17	1	2
200311	TIGR03687	1955065	Streptomyces sp. M41(2017)	1	2
200311	TIGR03687	1960083	Actinomyces gaoshouyii	1	2
200311	TIGR03687	1960968	Bifidobacterium italicum	1	2
200311	TIGR03687	1960969	Bifidobacterium criceti	1	2
200311	TIGR03687	1961706	Mycobacterium sp. AT1	1	2
200311	TIGR03687	1962155	Saccharomonospora sp. LRS4.154	1	2
200311	TIGR03687	1965356	Brevibacterium sp. 239c	1	2
200311	TIGR03687	1969380	Bacillus sp. SRB_336	1	2
200311	TIGR03687	1979527	Corynebacterium kefirresidentii	1	2
200311	TIGR03687	1984871	Bifidobacterium vansinderenii	1	2
200311	TIGR03687	1986615	Actinomycetales bacterium TMED115	1	2
200311	TIGR03687	2003551	Cellulomonas sp. PSBB021	1	2
200311	TIGR03687	2005710	bacterium BMS3Abin02	1	2
200311	TIGR03687	2013020	Bifidobacterium sp. N4G05	1	2
200311	TIGR03687	2013021	Bifidobacterium sp. N5G01	1	2
200311	TIGR03687	2016499	Propionibacteriaceae bacterium NML 020265	1	2
200311	TIGR03687	2016507	Propionibacteriaceae bacterium NML 130396	1	2
200311	TIGR03687	2017484	Brachybacterium sp. VM2412	1	2
200311	TIGR03687	2017485	Brachybacterium sp. VR2415	1	2
200311	TIGR03687	2018025	Kitasatospora sp. MMS16-BH015	1	2
200311	TIGR03687	2020325	Streptomyces sp. CB01373	1	2
200311	TIGR03687	2020486	Arthrobacter sp. YN	1	2
200311	TIGR03687	2020963	Bifidobacterium anseris	1	2
200311	TIGR03687	2020964	Bifidobacterium margollesii	1	2
200311	TIGR03687	2021410	Streptomyces sp. XY006	1	2
200311	TIGR03687	2022496	Rhodococcus sp. 06-1059B-a	1	2
200311	TIGR03687	2022507	Rhodococcus sp. 06-418-5	1	2
200311	TIGR03687	2024580	Plantactinospora sp. KBS50	1	2
200311	TIGR03687	2025113	Bifidobacterium sp. wkB344	1	2
200311	TIGR03687	2025114	Bifidobacterium sp. wkB338	1	2
200311	TIGR03687	2029400	Corynebacterium sp. NML 150383	1	2
200311	TIGR03687	2029401	Corynebacterium sp. NML 120412	1	2
200311	TIGR03687	2033718	Candidatus Methylomirabilis limnetica	1	2
200311	TIGR03687	2035250	Micromonospora sp. CNZ285	1	2
200311	TIGR03687	2035251	Streptomyces sp. CNZ279	1	2
200311	TIGR03687	2036207	Glutamicibacter sp. V16R2B1	1	2
200311	TIGR03687	2039281	Mycobacterium sp. shizuoka-1	1	2
200311	TIGR03687	2039808	Dietzia sp. WMMA184	1	2
200311	TIGR03687	2041036	Corynebacterium gottingense	1	2
200311	TIGR03687	2041613	Bifidobacterium xylocopae	1	2
200311	TIGR03687	2041614	Bifidobacterium aemilianum	1	2
200311	TIGR03687	2044307	Streptomyces sp. Ru87	1	2
200311	TIGR03687	2045438	Bifidobacterium primatium	1	2
200311	TIGR03687	2045440	Bifidobacterium felsineum	1	2
200311	TIGR03687	2045441	Bifidobacterium simiarum	1	2
200311	TIGR03687	2049295	Nocardioides immobilis	1	2
200311	TIGR03687	2052656	Bifidobacterium scaligerum	1	2
200311	TIGR03687	2052657	Dietzia sp. JS16-p6b	1	2
200311	TIGR03687	2052804	Euzebya rosea	1	2
200311	TIGR03687	2052941	Bifidobacterium callitrichidarum	1	2
200311	TIGR03687	2053043	Streptomyces sp. TRM SA0054	1	2
200311	TIGR03687	2054280	Kocuria sp. 442	1	2
200311	TIGR03687	2056849	Arthrobacter sp. HMWF013	1	2
200311	TIGR03687	2058924	Streptomyces populi	1	2
200311	TIGR03687	2069310	Brachybacterium sp. UMB0905	1	2
200311	TIGR03687	2071994	Corynebacterium sp. 13CS0277	1	2
200311	TIGR03687	2072417	candidate division NC10 bacterium	1	2
200311	TIGR03687	2072509	Streptomyces sp. DH-12	1	2
200311	TIGR03687	2077092	Nocardia suismassiliense	1	2
200311	TIGR03687	2079227	Arthrobacter sp. PGP41	1	2
200311	TIGR03687	2079234	Corynebacterium geronticis	1	2
200311	TIGR03687	2080747	Streptomyces sp. Ru72	1	2
200311	TIGR03687	2080757	Corynebacterium pseudopelargi	1	2
200311	TIGR03687	2081702	Actinomyces sp. oral taxon 897	1	2
200311	TIGR03687	2093221	Corynebacterium sp. CCUG 69366	1	2
200311	TIGR03687	2093747	Streptomyces sp. QL37	1	2
200311	TIGR03687	2094022	Micromonospora sp. MW-13	1	2
200311	TIGR03687	2099401	Corynebacterium sp. J010B-136	1	2
200311	TIGR03687	2099695	Mycobacterium sp. ITM-2016-00316	1	2
200311	TIGR03687	2107713	Aeromicrobium sp. A1-2	1	2
200311	TIGR03687	2109333	Streptomyces sp. A217	1	2
200311	TIGR03687	2126346	Streptacidiphilus sp. DSM 106435	1	2
200311	TIGR03687	2133958	Nocardioides currus	1	2
200311	TIGR03687	2135430	Streptomyces sp. P3	1	2
200311	TIGR03687	2135677	Nocardioides sp. CF204	1	2
200311	TIGR03687	2135685	Nocardioides sp. CF167	1	2
200311	TIGR03687	2135686	Nocardioides sp. CF479	1	2
200311	TIGR03687	2135725	Promicromonospora sp. YR516	1	2
200311	TIGR03687	2135729	Rhodococcus sp. OK519	1	2
200311	TIGR03687	2135789	Miniimonas sp. PCH200	1	2
200311	TIGR03687	2136173	Streptomyces sp. So13.3	1	2
200311	TIGR03687	2138300	Nocardioides sp. WSJ-1	1	2
200311	TIGR03687	2162698	Mycobacterium uberis	1	2
200311	TIGR03687	2170742	Auritidibacter sp. NML100628	1	2
200311	TIGR03687	2173174	Cellulomonas sp. WB94	1	2
200311	TIGR03687	2174932	Nesterenkonia sp. M8	1	2
200311	TIGR03687	2175228	Actinomycetaceae bacterium sk1b4	1	2
200311	TIGR03687	2182385	Brachybacterium endophyticum	1	2
200311	TIGR03687	2183912	Nocardiopsis sp. Huas11	1	2
200311	TIGR03687	2183924	Arthrobacter sp. RC1.1 241	1	2
200311	TIGR03687	2184581	Arthrobacter sp. AQ5-05	1	2
200311	TIGR03687	2185284	Streptomyces sp. NWU339	1	2
200311	TIGR03687	2185285	Kribbella sp. NEAU-SW521	1	2
200311	TIGR03687	2200760	Streptomyces sp. Act143	1	2
200311	TIGR03687	2201891	Nocardioides sp. CCTCC AB 2018079	1	2
200311	TIGR03687	2202420	Micromonospora sp. 4G51	1	2
200311	TIGR03687	2203716	Micromonospora sp. LB39	1	2
200311	TIGR03687	2231787	Actinomadura sp. LHW63021	1	2
200311	TIGR03687	2250575	Geodermatophilus sp. TF02-6	1	2
200311	TIGR03687	2250576	Blastococcus sp. TF02-9	1	2
200311	TIGR03687	2250577	Blastococcus sp. TF02A-26	1	2
200311	TIGR03687	2250578	Streptomyces sp. LHW50302	1	2
200311	TIGR03687	2250580	Blastococcus sp. TF02A-30	1	2
200311	TIGR03687	2268447	Propionibacteriaceae bacterium 16Sb5-5	1	2
200311	TIGR03687	2282652	Streptomyces sp. AC230	1	2
200311	TIGR03687	2282738	Streptomyces sp. GSSD-12	1	2
200311	TIGR03687	2283195	Ornithinimicrobium sp. AMA3305	1	2
200311	TIGR03687	2283631	Arthrobacter sp. JZ R-35	1	2
200311	TIGR03687	2283632	Arthrobacter sp. JZ R-183	1	2
200311	TIGR03687	2292704	Aeromicrobium sp. M2KJ-4	1	2
200311	TIGR03687	2293569	Jiangella sp. NEAU-YY265	1	2
200311	TIGR03687	2293572	Actinomadura sp. NEAU-G17	1	2
200311	TIGR03687	2294115	Flexivirga sp. BO-16	1	2
200311	TIGR03687	2303986	Geodermatophilus sp. LHW52908	1	2
200311	TIGR03687	2306972	Bifidobacterium sp. 2020B	1	2
200311	TIGR03687	2306973	Bifidobacterium sp. 2028B	1	2
200311	TIGR03687	2306974	Bifidobacterium sp. 2033B	1	2
200311	TIGR03687	2306975	Bifidobacterium sp. 2034B	1	2
200311	TIGR03687	2306976	Bifidobacterium sp. 2036B	1	2
200311	TIGR03687	2321393	Actinomyces sp. 2119	1	2
200311	TIGR03687	2321394	Actinomyces sp. 2129	1	2
200311	TIGR03687	2321396	Nocardioides sp. K1W22B-1	1	2
200311	TIGR03687	2339229	Streptosporangiaceae bacterium YIM 75507	1	2
200311	TIGR03687	2339232	Frankiales bacterium YIM 75000	1	2
200311	TIGR03687	2340915	Pseudonocardiaceae bacterium YIM PH 21723	1	2
200311	TIGR03687	2419505	Kocuria sp. HSID16901	1	2
200311	TIGR03687	2420509	Gordonia sp. MMS17-SY073	1	2
200311	TIGR03687	2478913	Marmoricola sp. 4Q3S-7	1	2
200311	TIGR03687	2478914	Aeromicrobium sp. 9W16Y-2	1	2
200311	TIGR03687	2483351	Actinomadura sp. NEAU-Ht49	1	2
200311	TIGR03687	2483352	Cellulomonas sp. NEAU-YY56	1	2
200311	TIGR03687	2483361	Nocardia sp. NEAU-LL90	1	2
200311	TIGR03687	2483795	Brevibacterium sp. S111	1	2
200311	TIGR03687	2483813	Pseudarthrobacter sp. T11b	1	2
200311	TIGR03687	2485108	Arthrobacter sp. JUb115	1	2
200311	TIGR03687	2485125	Kocuria sp. M5W7-7	1	2
200311	TIGR03687	2485140	Streptomyces sp. 844.5	1	2
200311	TIGR03687	2485143	Micromonospora sp. Llam0	1	2
200311	TIGR03687	2485146	Streptomyces sp. W SAI-097	1	2
200311	TIGR03687	2485150	Streptomyces sp. KS 21	1	2
200311	TIGR03687	2485152	Streptomyces sp. 840.1	1	2
200311	TIGR03687	2485156	Streptomyces sp. 846.5	1	2
200311	TIGR03687	2485186	Cellulomonas sp. PhB143	1	2
200311	TIGR03687	2486417	Streptomyces sp. NEAU-LD23	1	2
200311	TIGR03687	2486855	Arthrobacter sp. LAM7117	1	2
200311	TIGR03687	2487137	Nocardiopsaceae bacterium YIM 96095	1	2
200311	TIGR03687	2487275	Streptomyces sp. LAM7114	1	2
200311	TIGR03687	2487349	Gordonia sp. RS15-1S	1	2
200311	TIGR03687	2487352	Rhodococcus sp. LHW50502	1	2
200311	TIGR03687	2487364	Rhodococcus sp. LHW51113	1	2
200311	TIGR03687	2487412	Streptomyces sp. WAC05458	1	2
200311	TIGR03687	2487415	Streptomyces sp. WAC00469	1	2
200311	TIGR03687	2487416	Streptomyces sp. WAC06614	1	2
200311	TIGR03687	2487710	Micromonospora sp. HM5-17	1	2
200311	TIGR03687	2488819	Corynebacterium sp. 2069/2	1	2
200311	TIGR03687	2492662	Saccharopolyspora sp. H219	1	2
200311	TIGR03687	2495589	Streptomyces brunneus	1	2
200311	TIGR03687	2496836	Streptomyces sp. MK-45	1	2
200311	TIGR03687	2496842	Alloscardovia sp. GLDI4/2	1	2
200311	TIGR03687	2497878	Nocardioides sp. 130	1	2
200311	TIGR03687	2498135	Streptomonospora sp. M2	1	2
200311	TIGR03687	2502782	Nocardioides sp. 18JY15-6	1	2
200311	TIGR03687	2502783	Phycicoccus sp. CMS6Z-2	1	2
200311	TIGR03687	2507582	Rhodococcus sp. ABRD24	1	2
200311	TIGR03687	2508712	Nonomuraea sp. 14C53	1	2
200311	TIGR03687	2509457	Xylanimicrobium sp. FW10M-9	1	2
200311	TIGR03687	2509459	Xylanibacterium sp. 2JSPR-7	1	2
200311	TIGR03687	2509720	Arthrobacter sp. S39	1	2
200311	TIGR03687	2509721	Arthrobacter sp. S41	1	2
200311	TIGR03687	2510111	Dermacoccus sp. 147Ba	1	2
200311	TIGR03687	2510323	Yimella sp. RIT 621	1	2
200311	TIGR03687	2510978	Amycolatopsis sp. 8-3EHSu	1	2
200311	TIGR03687	2512141	Plantactinospora sp. CNZ321	1	2
200311	TIGR03687	2512168	Streptomyces sp. BK335	1	2
200311	TIGR03687	2512213	Rhodococcus sp. SMB37	1	2
200311	TIGR03687	2512215	Kribbella sp. VKM Ac-2527	1	2
200311	TIGR03687	2512217	Kribbella sp. VKM Ac-2541	1	2
200311	TIGR03687	2512220	Kribbella sp. VKM Ac-2569	1	2
200311	TIGR03687	2512223	Kribbella sp. VKM Ac-2572	1	2
200311	TIGR03687	2512224	Kribbella sp. VKM Ac-2573	1	2
200311	TIGR03687	2512237	Mycolicibacterium sp. CH28	1	2
200311	TIGR03687	2518370	Nocardioides sp. MMS17-SY117	1	2
200311	TIGR03687	2518371	Nocardioides sp. MMS17-SY207-3	1	2
200311	TIGR03687	2518372	Nocardioides sp. MMS17-SY213	1	2
200311	TIGR03687	2527879	Verrucosispora sp. SN26_14.1	1	2
200311	TIGR03687	2529275	Arcanobacterium sp. C605018/01/1	1	2
200311	TIGR03687	2530365	Actinomadura sp. 7K507	1	2
200311	TIGR03687	2530367	Actinomadura sp. GC306	1	2
200311	TIGR03687	2530368	Actinomadura sp. H3C3	1	2
200311	TIGR03687	2530370	Actinomadura sp. KC216	1	2
200311	TIGR03687	2530371	Actinomadura sp. KC345	1	2
200311	TIGR03687	2530372	Jiangella sp. 5K138	1	2
200311	TIGR03687	2530373	Jiangella sp. 8K307	1	2
