domgi	accession	taxid	taxOrg	nPig	nGi
334026	pfam00352	1550565	Methanoculleus taiwanensis	2	4
334026	pfam00352	1550566	Methanoculleus sediminis	2	4
334026	pfam00352	1580092	Candidatus Nitrosopumilus adriaticus	2	4
334026	pfam00352	1586715	Yellowstone lake phycodnavirus 3	2	4
334026	pfam00352	1603555	Candidatus Nitrosotenuis cloacae	2	4
334026	pfam00352	1715806	Methanosarcina flavescens	2	4
334026	pfam00352	1737458	Cebus capucinus imitator	2	4
334026	pfam00352	1811680	Methanoregula sp. PtaB.Bin085	2	4
334026	pfam00352	1811720	Methanoregulaceae archaeon PtaB.Bin009	2	4
334026	pfam00352	1853690	Halolamina sp. CBA1230	2	4
334026	pfam00352	1869245	Natrialba sp. SSL1	2	4
334026	pfam00352	1889000	Marine Group III euryarchaeote CG-Epi6	2	4
334026	pfam00352	1897478	Haladaptatus sp. W1	2	4
334026	pfam00352	1919157	Halobacteriales archaeon QH_7_65_31	2	4
334026	pfam00352	1920749	Candidatus Mancarchaeum acidiphilum	2	4
334026	pfam00352	1933279	Thermoplasmata archaeon M9B1D	2	4
334026	pfam00352	1968520	ANME-2 cluster archaeon HR1	2	4
334026	pfam00352	1978125	Euryarchaeota archaeon ex4484_162	2	4
334026	pfam00352	2022693	Nitrosopumilales archaeon CG15_BIG_FIL_POST_REV_8_21_14_020_33_23	2	4
334026	pfam00352	2052832	Methanofollis sp. FWC-SCC2	2	4
334026	pfam00352	2077199	Haloferax sp. Atlit-47N	2	4
334026	pfam00352	2216978	Halonotius sp. F13-13	2	4
334026	pfam00352	2282130	Halobellus sp. Atlit-31R	2	4
334026	pfam00352	2282132	Haloarcula sp. Atlit-47R	2	4
334026	pfam00352	2283527	Haloprofundus sp. NK23	2	4
334026	pfam00352	2478556	Nitrosopumilus sp. H13	2	4
334026	pfam00352	2518112	Halorubrum sp. GN11_10-6_MGM	2	4
334026	pfam00352	2518115	Halorubrum sp. CGM5_25_10-8B	2	4
334026	pfam00352	2193	Methanocorpusculum parvum	2	3
334026	pfam00352	2203	Methanospirillum hungatei	2	3
334026	pfam00352	2223	Methanothrix soehngenii	2	3
334026	pfam00352	3068	Volvox carteri f. nagariensis	2	3
334026	pfam00352	3075	Auxenochlorella protothecoides	2	3
334026	pfam00352	3555	Beta vulgaris subsp. vulgaris	2	3
334026	pfam00352	4432	Nelumbo nucifera	2	3
334026	pfam00352	5741	Giardia intestinalis	2	3
334026	pfam00352	6186	Schistosoma curassoni	2	3
334026	pfam00352	6289	Haemonchus contortus	2	3
334026	pfam00352	6500	Aplysia californica	2	3
334026	pfam00352	8663	Notechis scutatus	2	3
334026	pfam00352	8673	Pseudonaja textilis	2	3
334026	pfam00352	8790	Dromaius novaehollandiae	2	3
334026	pfam00352	9531	Cercocebus atys	2	3
334026	pfam00352	9541	Macaca fascicularis	2	3
334026	pfam00352	9837	Camelus bactrianus	2	3
334026	pfam00352	9880	Odocoileus virginianus texanus	2	3
334026	pfam00352	13290	Tilletia caries	2	3
334026	pfam00352	29073	Ursus maritimus	2	3
334026	pfam00352	29139	Vombatus ursinus	2	3
334026	pfam00352	30522	Bos indicus x Bos taurus	2	3
334026	pfam00352	36300	Pelecanus crispus	2	3
334026	pfam00352	37293	Aotus nancymaae	2	3
334026	pfam00352	39441	Methanobrevibacter arboriphilus	2	3
334026	pfam00352	43080	Sulfolobus islandicus	2	3
334026	pfam00352	43179	Ictidomys tridecemlineatus	2	3
334026	pfam00352	44415	Eimeria mitis	2	3
334026	pfam00352	61622	Rhinopithecus roxellana	2	3
334026	pfam00352	62625	Varroa jacobsoni	2	3
334026	pfam00352	69527	Natrinema pallidum	2	3
334026	pfam00352	71518	Methanocorpusculum bavaricum	2	3
334026	pfam00352	73337	Ceratotherium simum simum	2	3
334026	pfam00352	74533	Panthera tigris altaica	2	3
334026	pfam00352	84645	Labeo rohita	2	3
334026	pfam00352	104788	Macrotrachela quadricornifera	2	3
334026	pfam00352	132113	Bombus impatiens	2	3
334026	pfam00352	133412	Smittium culicis	2	3
334026	pfam00352	148448	Halobiforma haloterrestris	2	3
334026	pfam00352	174628	Bactrocera latifrons	2	3
334026	pfam00352	186990	Hipposideros armiger	2	3
334026	pfam00352	381198	Anser cygnoides domesticus	2	3
334026	pfam00352	507601	Toxoplasma gondii GT1	2	3
334026	pfam00352	591936	Piliocolobus tephrosceles	2	3
334026	pfam00352	665079	Sclerotinia sclerotiorum 1980 UF-70	2	3
334026	pfam00352	698492	Saitoella complicata NRRL Y-17804	2	3
334026	pfam00352	764103	Mixia osmundae IAM 14324	2	3
334026	pfam00352	1026970	Nannospalax galili	2	3
334026	pfam00352	1081914	Monosporascus sp. mg162	2	3
334026	pfam00352	1240240	Anncaliia algerae PRA109	2	3
334026	pfam00352	1263082	Lichtheimia corymbifera JMRC:FSU:9682	2	3
334026	pfam00352	1294122	Candidatus Nanobsidianus stetteri	2	3
334026	pfam00352	1316941	Archaeoglobus sulfaticallidus	2	3
334026	pfam00352	1415176	Terrapene mexicana triunguis	2	3
334026	pfam00352	1507870	Rachicladosporium antarcticum	2	3
334026	pfam00352	1641382	Methanocalculus sp. 52_23	2	3
334026	pfam00352	1663209	Ostreococcus lucimarinus virus 7	2	3
334026	pfam00352	1697135	uncultured Candidatus Thalassoarchaea euryarchaeote	2	3
334026	pfam00352	1779369	Candidatus Bathyarchaeota archaeon B25	2	3
334026	pfam00352	1811690	Methanosaeta sp. PtaB.Bin087	2	3
334026	pfam00352	2012502	Candidatus Aenigmarchaeota archaeon ex4484_14	2	3
334026	pfam00352	2012507	Candidatus Altiarchaeales archaeon ex4484_43	2	3
334026	pfam00352	2012522	Thermoplasmatales archaeon ex4484_30	2	3
334026	pfam00352	2012525	Thermoplasmatales archaeon ex4572_165	2	3
334026	pfam00352	2035255	Candidatus Methanoperedens sp. BLZ2	2	3
334026	pfam00352	2200	Methanoculleus thermophilus	2	2
334026	pfam00352	2205	Methanomicrobium mobile	2	2
334026	pfam00352	2250	Halococcus morrhuae	2	2
334026	pfam00352	2262	Pyrococcus woesei	2	2
334026	pfam00352	2286	Saccharolobus shibatae	2	2
334026	pfam00352	2880	Ectocarpus siliculosus	2	2
334026	pfam00352	2951	Symbiodinium microadriaticum	2	2
334026	pfam00352	3562	Spinacia oleracea	2	2
334026	pfam00352	3827	Cicer arietinum	2	2
334026	pfam00352	3914	Vigna angularis	2	2
334026	pfam00352	3981	Hevea brasiliensis	2	2
334026	pfam00352	4829	Absidia glauca	2	2
334026	pfam00352	5661	Leishmania donovani	2	2
334026	pfam00352	5963	Stentor coeruleus	2	2
334026	pfam00352	6277	Acanthocheilonema viteae	2	2
334026	pfam00352	6280	Brugia pahangi	2	2
334026	pfam00352	6526	Biomphalaria glabrata	2	2
334026	pfam00352	6915	Nephila clavipes	2	2
334026	pfam00352	7462	Apis dorsata	2	2
334026	pfam00352	7719	Ciona intestinalis	2	2
334026	pfam00352	8154	Astatotilapia calliptera	2	2
334026	pfam00352	8400	Rana catesbeiana	2	2
334026	pfam00352	8665	Ophiophagus hannah	2	2
334026	pfam00352	8969	Haliaeetus albicilla	2	2
334026	pfam00352	9233	Aptenodytes forsteri	2	2
334026	pfam00352	9669	Mustela putorius furo	2	2
334026	pfam00352	9678	Crocuta crocuta	2	2
334026	pfam00352	9689	Panthera leo	2	2
334026	pfam00352	9696	Puma concolor	2	2
334026	pfam00352	9739	Tursiops truncatus	2	2
334026	pfam00352	9755	Physeter catodon	2	2
334026	pfam00352	9838	Camelus dromedarius	2	2
334026	pfam00352	9915	Bos indicus	2	2
334026	pfam00352	9994	Marmota marmota marmota	2	2
334026	pfam00352	10047	Meriones unguiculatus	2	2
334026	pfam00352	10089	Mus caroli	2	2
334026	pfam00352	10224	Saccoglossus kowalevskii	2	2
334026	pfam00352	12930	Amazona aestiva	2	2
334026	pfam00352	27848	Echinostoma caproni	2	2
334026	pfam00352	28737	Elephantulus edwardii	2	2
334026	pfam00352	29283	Halorubrum distributum	2	2
334026	pfam00352	32630	synthetic construct	2	2
334026	pfam00352	33114	Capsicum baccatum	2	2
334026	pfam00352	34475	Fomitopsis rosea	2	2
334026	pfam00352	34638	Galendromus occidentalis	2	2
334026	pfam00352	34765	Oikopleura dioica	2	2
334026	pfam00352	35525	Daphnia magna	2	2
334026	pfam00352	35722	Parasitella parasitica	2	2
334026	pfam00352	36022	Cyberlindnera fabianii	2	2
334026	pfam00352	40348	Strongylus vulgaris	2	2
334026	pfam00352	42155	Brugia timori	2	2
334026	pfam00352	42156	Litomosoides sigmodontis	2	2
334026	pfam00352	42157	Onchocerca ochengi	2	2
334026	pfam00352	42254	Sorex araneus	2	2
334026	pfam00352	43335	Populus alba	2	2
334026	pfam00352	44316	Erythrura gouldiae	2	2
334026	pfam00352	46360	Cervus elaphus hippelaphus	2	2
334026	pfam00352	46731	Pocillopora damicornis	2	2
334026	pfam00352	48420	Gulo gulo	2	2
334026	pfam00352	48703	Podospora comata	2	2
334026	pfam00352	48883	Geospiza fortis	2	2
334026	pfam00352	51028	Enterobius vermicularis	2	2
334026	pfam00352	51316	Eimeria praecox	2	2
334026	pfam00352	51337	Jaculus jaculus	2	2
334026	pfam00352	51338	Castor canadensis	2	2
334026	pfam00352	53468	Mesocestoides corti	2	2
334026	pfam00352	54126	Pristionchus pacificus	2	2
334026	pfam00352	56857	Macleaya cordata	2	2
334026	pfam00352	58331	Quercus suber	2	2
334026	pfam00352	60711	Chlorocebus sabaeus	2	2
334026	pfam00352	61853	Nomascus leucogenys	2	2
334026	pfam00352	73868	Piromyces sp. E2	2	2
334026	pfam00352	79327	Schmidtea mediterranea	2	2
334026	pfam00352	80884	Colletotrichum higginsianum	2	2
334026	pfam00352	90262	Absidia repens	2	2
334026	pfam00352	93162	Marmota flaviventris	2	2
334026	pfam00352	93969	Cryptosporidium meleagridis	2	2
334026	pfam00352	94289	Sterkiella histriomuscorum	2	2
334026	pfam00352	98765	Phlebia centrifuga	2	2
334026	pfam00352	100816	Madurella mycetomatis	2	2
334026	pfam00352	103827	Thelazia callipaeda	2	2
334026	pfam00352	104786	Habrotrocha constricta	2	2
334026	pfam00352	117008	Cryptosporidium andersoni	2	2
334026	pfam00352	119927	Alternaria tenuissima	2	2
334026	pfam00352	132908	Pteropus vampyrus	2	2
334026	pfam00352	138298	Plasmodium vinckei petteri	2	2
334026	pfam00352	139420	Polyporus brumalis	2	2
334026	pfam00352	143302	Condylura cristata	2	2
334026	pfam00352	143630	Paroedura picta	2	2
334026	pfam00352	163003	Thermococcus cleftensis	2	2
334026	pfam00352	166423	Melipona quadrifasciata	2	2
334026	pfam00352	176275	Beauveria bassiana	2	2
334026	pfam00352	185453	Chrysochloris asiatica	2	2
334026	pfam00352	188477	Elysia chlorotica	2	2
334026	pfam00352	194338	Athene cunicularia	2	2
334026	pfam00352	210143	Corchorus capsularis	2	2
334026	pfam00352	230844	Peromyscus maniculatus bairdii	2	2
334026	pfam00352	231916	Gymnopilus dilepis	2	2
334026	pfam00352	246409	Rhizopus delemar RA 99-880	2	2
334026	pfam00352	263906	Methanolinea tarda	2	2
334026	pfam00352	273063	Sulfurisphaera tokodaii str. 7	2	2
334026	pfam00352	283909	Capitella teleta	2	2
334026	pfam00352	287889	Trichoplax sp. H2	2	2
334026	pfam00352	291302	Miniopterus natalensis	2	2
334026	pfam00352	299123	Lonchura striata domestica	2	2
334026	pfam00352	300112	Temnothorax longispinosus	2	2
334026	pfam00352	318479	Dracunculus medinensis	2	2
334026	pfam00352	328815	Manacus vitellinus	2	2
334026	pfam00352	329885	Friedmanniomyces endolithicus	2	2
334026	pfam00352	337451	Cinnamomum micranthum f. kanehirae	2	2
334026	pfam00352	372326	Patagioenas fasciata monilis	2	2
334026	pfam00352	373996	Micromonas pusilla virus SP1	2	2
334026	pfam00352	373997	Micromonas pusilla virus PL1	2	2
334026	pfam00352	381852	Haloferax prahovense	2	2
334026	pfam00352	420778	Diplodia seriata	2	2
334026	pfam00352	425595	Candidatus Micrarchaeum acidiphilum ARMAN-2	2	2
334026	pfam00352	432359	Toxoplasma gondii VEG	2	2
334026	pfam00352	455371	Spatholobus suberectus	2	2
334026	pfam00352	495550	Anabarilius grahami	2	2
334026	pfam00352	528314	Methanoculleus horonobensis	2	2
334026	pfam00352	543379	Trichomalopsis sarcophagae	2	2
334026	pfam00352	561076	Colaphellus bowringi	2	2
334026	pfam00352	578461	Nosema bombycis CQ1	2	2
334026	pfam00352	578462	Allomyces macrogynus ATCC 38327	2	2
334026	pfam00352	588596	Rhizophagus irregularis	2	2
334026	pfam00352	630390	Puccinia triticina 1-1 BBBD Race 1	2	2
334026	pfam00352	637853	Gongylonema pulchrum	2	2
334026	pfam00352	640943	Natronorubrum sediminis	2	2
334026	pfam00352	706561	Hortaea thailandica	2	2
334026	pfam00352	768733	Methanosalsum natronophilum	2	2
334026	pfam00352	797303	Natrinema pellirubrum DSM 15624	2	2
334026	pfam00352	880536	Plasmodium sp. gorilla clade G3	2	2
334026	pfam00352	886738	Candidatus Nitrosarchaeum limnium SFB1	2	2
334026	pfam00352	914234	Gelatoporia subvermispora B	2	2
334026	pfam00352	931277	Halococcus morrhuae DSM 1307	2	2
334026	pfam00352	933077	Toxoplasma gondii VAND	2	2
334026	pfam00352	943119	Toxoplasma gondii p89	2	2
334026	pfam00352	946125	Diplocarpon rosae	2	2
334026	pfam00352	988480	Rozella allomycis CSF55	2	2
334026	pfam00352	1047168	Zymoseptoria brevis	2	2
334026	pfam00352	1070314	Halorussus	2	2
334026	pfam00352	1072681	Candidatus Haloredivivus sp. G17	2	2
334026	pfam00352	1074873	Toxoplasma gondii COUG	2	2
334026	pfam00352	1076256	Armillaria solidipes	2	2
334026	pfam00352	1081102	Sporothrix insectorum RCEF 264	2	2
334026	pfam00352	1088818	Apostasia shenzhenica	2	2
334026	pfam00352	1108050	Rhizoctonia solani AG-1 IB	2	2
334026	pfam00352	1141098	Pseudomassariella vexata	2	2
334026	pfam00352	1157962	Chlamydomonas eustigma	2	2
334026	pfam00352	1159556	Ustilaginoidea virens	2	2
334026	pfam00352	1160895	Candidatus Acidianus copahuensis	2	2
334026	pfam00352	1169540	Vitrella brassicaformis CCMP3155	2	2
334026	pfam00352	1172189	Oxytricha trifallax	2	2
334026	pfam00352	1173701	Colletotrichum sublineola	2	2
334026	pfam00352	1201011	Methanococcoides sp. AM1	2	2
334026	pfam00352	1201013	Methanococcoides sp. NM1	2	2
334026	pfam00352	1227457	Halococcus thailandensis JCM 13552	2	2
334026	pfam00352	1227461	Haloferax prahovense DSM 18310	2	2
334026	pfam00352	1230840	Orycteropus afer afer	2	2
334026	pfam00352	1238424	Haloquadratum walsbyi J07HQW1	2	2
334026	pfam00352	1242690	Thermoplasmatales archaeon SCGC AB-539-C06	2	2
334026	pfam00352	1262450	Ophiostoma piceae UAMH 11346	2	2
334026	pfam00352	1264579	Halococcus sediminicola	2	2
334026	pfam00352	1287681	Eutypa lata UCREL1	2	2
334026	pfam00352	1314800	Rhizopogon vinicolor AM-OR11-026	2	2
334026	pfam00352	1317064	Phytophthora parasitica P10297	2	2
334026	pfam00352	1323249	Plasmodium yoelii 17X	2	2
334026	pfam00352	1326980	Candidatus Aramenus sulfurataquae	2	2
334026	pfam00352	1383841	Halorubrum sp. Ea8	2	2
334026	pfam00352	1399860	Ophiocordyceps australis	2	2
334026	pfam00352	1412871	uncultured archaeon A07HR67	2	2
334026	pfam00352	1412874	uncultured archaeon A07HR60	2	2
334026	pfam00352	1420901	Pseudogymnoascus sp. VKM F-3775	2	2
334026	pfam00352	1455900	uncultured marine thaumarchaeote AD1000_21_E03	2	2
334026	pfam00352	1455905	uncultured marine thaumarchaeote AD1000_30_G09	2	2
334026	pfam00352	1456000	uncultured marine thaumarchaeote KM3_130_G11	2	2
334026	pfam00352	1480675	Halolamina sediminis	2	2
334026	pfam00352	1483400	Halorubrum sp. E3	2	2
334026	pfam00352	1503980	Caenorhabditis latens	2	2
334026	pfam00352	1504633	Panicum hallii var. hallii	2	2
334026	pfam00352	1519565	Fistulifera solaris	2	2
334026	pfam00352	1538547	Lokiarchaeum sp. GC14_75	2	2
334026	pfam00352	1577685	Acidilobus sp. 7A	2	2
334026	pfam00352	1577791	Candidatus Methanoplasma termitum	2	2
334026	pfam00352	1629725	Oryctes borbonicus	2	2
334026	pfam00352	1644057	Salinigranum	2	2
334026	pfam00352	1655561	Nitrosopumilus sp. BACL13 MAG-121220-bin23	2	2
334026	pfam00352	1670455	Sulfodiicoccus acidiphilus	2	2
334026	pfam00352	1678448	Haloparvum sedimenti	2	2
334026	pfam00352	1685126	miscellaneous Crenarchaeota group-6 archaeon AD8-1	2	2
334026	pfam00352	1685135	miscellaneous Crenarchaeota group archaeon SMTZ-80	2	2
334026	pfam00352	1698259	candidate division MSBL1 archaeon SCGC-AAA259A05	2	2
334026	pfam00352	1698265	candidate division MSBL1 archaeon SCGC-AAA259E22	2	2
334026	pfam00352	1698266	candidate division MSBL1 archaeon SCGC-AAA259I07	2	2
334026	pfam00352	1698280	candidate division MSBL1 archaeon SCGC-AAA382A20	2	2
334026	pfam00352	1698281	candidate division MSBL1 archaeon SCGC-AAA382C18	2	2
334026	pfam00352	1698284	candidate division MSBL1 archaeon SCGC-AAA382M17	2	2
334026	pfam00352	1705409	Arc I group archaeon U1lsi0528_Bin055	2	2
334026	pfam00352	1710536	Halorussus sp. HD8-51	2	2
334026	pfam00352	1735326	Methanoculleus sp. SDB	2	2
334026	pfam00352	1754190	Neocallimastix californiae	2	2
334026	pfam00352	1754191	Piromyces finnis	2	2
334026	pfam00352	1754192	Anaeromyces robustus	2	2
334026	pfam00352	1758121	Limosa lapponica baueri	2	2
334026	pfam00352	1779371	Candidatus Bathyarchaeota archaeon B26-2	2	2
334026	pfam00352	1797377	Candidatus Bathyarchaeota archaeon RBG_13_38_9	2	2
334026	pfam00352	1797982	Euryarchaeota archaeon RBG_16_68_13	2	2
334026	pfam00352	1797983	Euryarchaeota archaeon RBG_19FT_COMBO_56_21	2	2
334026	pfam00352	1797984	Euryarchaeota archaeon RBG_19FT_COMBO_69_17	2	2
334026	pfam00352	1801632	Candidatus Micrarchaeota archaeon RBG_16_36_9	2	2
334026	pfam00352	1801633	Candidatus Micrarchaeota archaeon RBG_16_49_10	2	2
334026	pfam00352	1803815	Thermoplasmatales archaeon SM1-50	2	2
334026	pfam00352	1803818	Thermoplasmatales archaeon SG8-52-3	2	2
334026	pfam00352	1803819	Thermoplasmatales archaeon SG8-52-4	2	2
334026	pfam00352	1811677	Methanocella sp. PtaU1.Bin125	2	2
334026	pfam00352	1811682	Methanoregula sp. PtaU1.Bin051	2	2
334026	pfam00352	1811721	Methanoregulaceae archaeon PtaB.Bin056	2	2
334026	pfam00352	1811724	Methanoregulaceae archaeon PtaU1.Bin059	2	2
334026	pfam00352	1811730	Methanomassiliicoccales archaeon PtaU1.Bin124	2	2
334026	pfam00352	1819745	Intoshia linei	2	2
334026	pfam00352	1846278	Candidatus Nitrosotenuis aquarius	2	2
334026	pfam00352	1849261	Candidatus Altiarchaeales archaeon WOR_SM1_SCG	2	2
334026	pfam00352	1889001	Marine Group III euryarchaeote CG-Bathy1	2	2
334026	pfam00352	1891280	Sulfolobus sp. A20	2	2
334026	pfam00352	1903276	Candidatus Nitrosotalea okcheonensis	2	2
334026	pfam00352	1903277	Candidatus Nitrosotalea bavarica	2	2
334026	pfam00352	1906246	Natronomonas sp. CBA1134	2	2
334026	pfam00352	1912863	Candidatus Micrarchaeum acidiphilum ARMAN-1	2	2
334026	pfam00352	1919178	Halobacteriales archaeon QS_4_70_19	2	2
334026	pfam00352	1919183	Halobacteriales archaeon QS_6_71_20	2	2
334026	pfam00352	1919208	Halobacteriales archaeon SW_8_68_21	2	2
334026	pfam00352	1927129	Methanonatronarchaeum thermophilum	2	2
334026	pfam00352	1933280	Thermoplasmata archaeon M9B2D	2	2
334026	pfam00352	1933927	Candidatus Altiarchaeales archaeon A3	2	2
334026	pfam00352	1966352	Methanohalophilus sp.	2	2
334026	pfam00352	1974406	Candidatus Diapherotrites archaeon CG10_big_fil_rev_8_21_14_0_10_31_34	2	2
334026	pfam00352	1975533	Nitrosopumilus sp. CG10_big_fil_rev_8_21_14_0_10_33_7	2	2
334026	pfam00352	1978154	Candidatus Marsarchaeota G1 archaeon OSP_C	2	2
334026	pfam00352	1978158	Candidatus Marsarchaeota G2 archaeon BE_D	2	2
334026	pfam00352	1985678	Haloferacaceae archaeon SYSU A9-0	2	2
334026	pfam00352	1986650	Alteromonadaceae bacterium TMED7	2	2
334026	pfam00352	1986698	Euryarchaeota archaeon TMED99	2	2
334026	pfam00352	2006183	Methanocorpusculum sp. MCE	2	2
334026	pfam00352	2012484	Hadesarchaea archaeon B3_Hades	2	2
334026	pfam00352	2012523	Thermoplasmatales archaeon ex4484_36	2	2
334026	pfam00352	2012530	Candidatus Geothermarchaeota archaeon ex4572_27	2	2
334026	pfam00352	2013673	Candidatus Altiarchaeales archaeon HGW-Altiarchaeales-1	2	2
334026	pfam00352	2013674	Candidatus Altiarchaeales archaeon HGW-Altiarchaeales-2	2	2
334026	pfam00352	2013818	Methanomicrobiales archaeon HGW-Methanomicrobiales-2	2	2
334026	pfam00352	2013819	Methanomicrobiales archaeon HGW-Methanomicrobiales-3	2	2
334026	pfam00352	2013822	Methanomicrobiales archaeon HGW-Methanomicrobiales-6	2	2
334026	pfam00352	2021370	Sphingobacteriaceae bacterium	2	2
334026	pfam00352	2022696	Nitrosopumilales archaeon CG_4_9_14_0_2_um_filter_34_16	2	2
334026	pfam00352	2026788	Rickettsiales bacterium	2	2
334026	pfam00352	2027460	Desulfurococcaceae archaeon AG1	2	2
334026	pfam00352	2060322	Caldisphaera sp.	2	2
334026	pfam00352	2060324	Fervidicoccus sp.	2	2
334026	pfam00352	2071624	Haloferacaceae archaeon SYSU A00711	2	2
334026	pfam00352	2077317	uncultured DHVE6 group euryarchaeote	2	2
334026	pfam00352	2137776	archaeon SCG-AAA382B04	2	2
334026	pfam00352	2211643	Monosporascus sp. CRB-9-2	2	2
334026	pfam00352	2211645	Monosporascus sp. MG133	2	2
334026	pfam00352	2211647	Monosporascus sp. GIB2	2	2
334026	pfam00352	2478979	Candidatus Nitrosomarinus sp.	2	2
334026	pfam00352	2480581	Halalkalicoccus sp. GSM28	2	2
334026	pfam00352	2485838	Halorubrum sp. CSM-61	2	2
334026	pfam00352	2487775	Terrestrivirus sp.	2	2
334026	pfam00352	2500550	Halobacteriaceae bacterium SHR40	2	2
334026	pfam00352	2565929	Salinigranum sp. ZS-5	2	2
334026	pfam00352	171101	Streptococcus pneumoniae R6	1	1311
334026	pfam00352	1214277	Cryptasterina hystera	1	114
334026	pfam00352	35016	Thamnophis rufipunctatus	1	99
334026	pfam00352	235443	Cryptococcus neoformans var. grubii H99	1	41
334026	pfam00352	647933	Trichophyton tonsurans CBS 112818	1	36
334026	pfam00352	237561	Candida albicans SC5314	1	29
334026	pfam00352	671144	Wallemia mellicola CBS 633.66	1	24
334026	pfam00352	2237	Haloarcula	1	23
334026	pfam00352	426428	Fusarium oxysporum f. sp. lycopersici 4287	1	23
334026	pfam00352	1215337	Trichophyton rubrum MR850	1	20
334026	pfam00352	2175	Methanohalophilus	1	19
334026	pfam00352	342409	White spot syndrome virus	1	17
334026	pfam00352	441960	Talaromyces marneffei ATCC 18224	1	16
334026	pfam00352	332648	Botrytis cinerea B05.10	1	13
334026	pfam00352	5478	[Candida] glabrata	1	12
334026	pfam00352	5599	Alternaria alternata	1	12
334026	pfam00352	284591	Yarrowia lipolytica CLIB122	1	11
334026	pfam00352	334819	Fusarium verticillioides 7600	1	11
334026	pfam00352	426418	Pyrenophora tritici-repentis Pt-1C-BFP	1	11
334026	pfam00352	510516	Aspergillus oryzae RIB40	1	11
334026	pfam00352	655844	Metarhizium robertsii ARSEF 23	1	11
334026	pfam00352	930090	Bipolaris oryzae ATCC 44560	1	11
334026	pfam00352	3659	Cucumis sativus	1	10
334026	pfam00352	294750	Cryptococcus gattii VGII R265	1	10
334026	pfam00352	2261	Pyrococcus furiosus	1	9
334026	pfam00352	429572	Sulfolobus islandicus L.S.2.15	1	9
334026	pfam00352	1805096	Crenarchaeota archaeon 13_1_40CM_3_52_17	1	9
334026	pfam00352	1805398	archaeon CG2_30_31_98	1	9
334026	pfam00352	342668	Pseudogymnoascus verrucosus	1	8
334026	pfam00352	1028729	Fusarium pseudograminearum CS3096	1	8
334026	pfam00352	331117	Aspergillus fischeri NRRL 181	1	7
334026	pfam00352	559298	Blastomyces gilchristii SLH14081	1	7
334026	pfam00352	1448313	Aspergillus piperis CBS 112811	1	7
334026	pfam00352	1455959	uncultured marine thaumarchaeote KM3_03_B08	1	7
334026	pfam00352	1805007	archaeon 13_1_20CM_2_51_12	1	7
334026	pfam00352	1805019	archaeon 13_2_20CM_2_52_21	1	7
334026	pfam00352	2234	Archaeoglobus fulgidus	1	6
334026	pfam00352	2254	Haloferax lucentense	1	6
334026	pfam00352	2316	Methanosphaera	1	6
334026	pfam00352	4896	Schizosaccharomyces pombe	1	6
334026	pfam00352	55529	Guillardia theta	1	6
334026	pfam00352	88723	Natrinema	1	6
334026	pfam00352	145260	Methanothermobacter	1	6
334026	pfam00352	185431	Trypanosoma brucei brucei TREU927	1	6
334026	pfam00352	243231	Geobacter sulfurreducens PCA	1	6
334026	pfam00352	498019	[Candida] auris	1	6
334026	pfam00352	644223	Komagataella phaffii GS115	1	6
334026	pfam00352	936046	Agaricus bisporus var. bisporus H97	1	6
334026	pfam00352	1007082	Nitrosarchaeum	1	6
334026	pfam00352	1094892	Megavirus chiliensis	1	6
334026	pfam00352	1257118	Acanthamoeba castellanii str. Neff	1	6
334026	pfam00352	1333698	Zygosaccharomyces bailii CLIB 213	1	6
334026	pfam00352	1340429	Rhizopus microsporus ATCC 52813	1	6
334026	pfam00352	1579364	archaeon GW2011_AR1	1	6
334026	pfam00352	1805297	Candidatus Pacearchaeota archaeon CG1_02_35_32	1	6
334026	pfam00352	1805396	Thaumarchaeota archaeon 13_1_40CM_4_48_7	1	6
334026	pfam00352	2210	Methanosarcina thermophila	1	5
334026	pfam00352	186928	unclassified Lachnospiraceae	1	5
334026	pfam00352	212818	Exophiala mesophila	1	5
334026	pfam00352	242507	Pyricularia oryzae 70-15	1	5
334026	pfam00352	353151	Cryptosporidium hominis TU502	1	5
334026	pfam00352	425011	Aspergillus niger CBS 513.88	1	5
334026	pfam00352	426623	Chaetoceros affinis	1	5
334026	pfam00352	435258	Leishmania infantum JPCM5	1	5
334026	pfam00352	452589	Trichoderma atroviride IMI 206040	1	5
334026	pfam00352	569365	Cladophialophora immunda	1	5
334026	pfam00352	696472	Ostreococcus tauri virus 2	1	5
334026	pfam00352	747089	Rhizophagus irregularis DAOM 181602=DAOM 197198	1	5
334026	pfam00352	1073986	Halobellus	1	5
334026	pfam00352	1354746	Ordospora colligata OC4	1	5
334026	pfam00352	1455889	uncultured marine thaumarchaeote AD1000_118_C08	1	5
334026	pfam00352	1673428	Cuniculiplasma divulgatum	1	5
334026	pfam00352	1919152	Halobacteriales archaeon QH_2_66_30	1	5
334026	pfam00352	1970738	Gilliamella apis	1	5
334026	pfam00352	2190	Methanocaldococcus jannaschii	1	4
334026	pfam00352	3916	Vigna radiata var. radiata	1	4
334026	pfam00352	27334	Penicillium expansum	1	4
334026	pfam00352	29292	Pyrococcus abyssi	1	4
334026	pfam00352	35743	Halorubrum sodomense	1	4
334026	pfam00352	114529	Haloferax alexandrinus	1	4
334026	pfam00352	122368	Cercospora beticola	1	4
334026	pfam00352	200324	Puccinia coronata var. avenae f. sp. avenae	1	4
